timestamp,amount,user_id,country,channel,merchant_category,is_fraud,event_type,hour,day,weekday,amount_scaled
2024-01-09 06:36:00,224.54,1655,ES,web,grocery,0,transaction,6,9,1,0.4285249291567742
2024-01-15 14:23:00,150.16,1062,CH,web,other,0,transaction,14,15,0,0.2861108983686912
2024-01-21 03:12:00,76.74,1389,DE,web,fashion,0,transaction,3,21,6,0.14553496208930075
2024-01-15 17:18:00,68.97,1258,ES,app,other,0,transaction,17,15,0,0.1306578846595696
2024-01-14 05:38:00,41.49,1039,PL,web,other,0,transaction,5,14,6,0.07804242934824233
2024-01-29 03:14:00,111.56,1804,PL,web,electronics,0,transaction,3,29,0,0.2122041816650073
2024-01-05 19:56:00,44.78,1444,DE,web,travel,0,transaction,19,5,4,0.08434173240407446
2024-01-18 03:38:00,61.9,1751,ES,pos,fashion,0,transaction,3,18,3,0.11712108447576014
2024-01-17 06:24:00,49.0,1587,US,web,electronics,0,transaction,6,17,2,0.09242168951520258
2024-01-15 04:54:00,143.72,1875,DE,web,electronics,0,transaction,4,15,0,0.2737803477062113
2024-01-25 05:28:00,74.27,1997,DE,app,grocery,0,transaction,5,25,3,0.14080569809297697
2024-01-09 00:13:00,92.7,1602,DE,web,other,0,transaction,0,9,1,0.17609328329631618
2024-01-29 14:42:00,29.06,1352,IT,pos,electronics,0,transaction,14,29,0,0.05424293482423222
2024-01-10 22:43:00,48.71,1422,DE,pos,travel,0,transaction,22,10,2,0.09186643179903502
2024-01-17 08:24:00,94.24,1825,PL,pos,travel,0,transaction,8,17,2,0.17904189323734396
2024-01-16 14:53:00,17.13,1426,GB,app,travel,0,transaction,14,16,1,0.0314007811901662
2024-01-26 11:50:00,69.93,1519,DE,web,fashion,0,transaction,11,26,4,0.13249597916826225
2024-01-14 04:00:00,82.5,1194,NL,pos,other,0,transaction,4,14,6,0.15656352914145671
2024-01-09 12:52:00,25.52,1990,DE,web,gaming,0,transaction,12,9,1,0.04746496132342805
2024-01-01 15:33:00,168.94,1650,DE,web,other,0,transaction,15,1,0,0.32206862219499127
2024-01-11 21:50:00,107.7,1330,PL,web,grocery,0,transaction,21,11,3,0.20481350999463893
2024-01-25 18:55:00,73.84,1585,FR,web,other,0,transaction,18,25,3,0.13998238492762505
2024-01-01 07:08:00,45.69,1401,GB,app,grocery,0,transaction,7,1,0,0.08608409282377269
2024-01-27 21:14:00,16.38,1154,IT,app,grocery,0,transaction,21,27,5,0.02996476985525006
2024-01-17 06:50:00,160.2,1874,DE,pos,grocery,0,transaction,6,17,2,0.3053343034387685
2024-01-05 04:58:00,57.25,1885,FR,pos,electronics,0,transaction,4,5,4,0.10821781419928009
2024-01-10 01:34:00,21.43,1834,DE,pos,other,0,transaction,1,10,2,0.039633912843685386
2024-01-17 14:54:00,44.55,1368,US,app,electronics,0,transaction,14,17,2,0.08390135559470016
2024-01-10 11:17:00,116.09,1256,NL,app,fashion,0,transaction,11,10,2,0.22087769012790076
2024-01-04 06:10:00,99.7,1049,CH,app,travel,0,transaction,6,4,3,0.18949605575553347
2024-01-20 23:30:00,31.67,1731,IT,pos,grocery,0,transaction,23,20,5,0.059240254269740375
2024-01-21 04:00:00,179.92,1327,NL,web,travel,0,transaction,4,21,6,0.34309182813816347
2024-01-04 13:35:00,21.13,1892,PL,pos,electronics,0,transaction,13,4,3,0.039059508309718924
2024-01-09 10:29:00,205.33,1869,DE,app,electronics,0,transaction,10,9,1,0.39174389216512223
2024-01-08 07:35:00,96.58,1128,DE,web,gaming,0,transaction,7,8,0,0.1835222486022823
2024-01-20 18:47:00,60.93,1916,DE,web,fashion,0,transaction,18,20,5,0.1152638431492686
2024-01-22 21:48:00,68.08,1140,FR,app,gaming,0,transaction,21,22,0,0.1289538178754691
2024-01-22 19:26:00,88.51,1490,FR,pos,electronics,0,transaction,19,22,0,0.1680707666385847
2024-01-29 03:54:00,122.62,1473,DE,web,fashion,0,transaction,3,29,0,0.2333805621505706
2024-01-24 01:25:00,13.21,1956,FR,app,fashion,0,transaction,1,24,2,0.023895228613004523
2024-01-10 14:53:00,43.26,1657,FR,app,electronics,0,transaction,14,10,2,0.0814314160986444
2024-01-04 05:34:00,86.37,1875,DE,pos,other,0,transaction,5,4,3,0.16397334762962398
2024-01-19 10:32:00,184.57,1595,GB,web,other,0,transaction,10,19,4,0.35199509841464355
2024-01-28 11:31:00,179.85,1825,ES,web,gaming,0,transaction,11,28,6,0.3429578004135713
2024-01-30 06:06:00,233.93,1852,FR,web,electronics,0,transaction,6,30,1,0.44650379106992427
2024-01-07 21:45:00,174.07,1859,IT,web,travel,0,transaction,21,7,6,0.3318909397258176
2024-01-08 02:14:00,40.39,1411,CH,web,travel,0,transaction,2,8,0,0.07593627939036533
2024-01-02 02:56:00,82.24,1381,US,pos,electronics,0,transaction,2,2,1,0.15606571187868576
2024-01-05 05:42:00,174.77,1984,ES,app,electronics,0,transaction,5,5,4,0.33323121697173935
2024-01-17 15:29:00,163.32,1756,IT,web,grocery,0,transaction,15,17,2,0.3113081105920196
2024-01-17 09:41:00,70.86,1917,GB,app,grocery,0,transaction,9,17,2,0.13427663322355826
2024-01-12 03:03:00,120.21,1577,US,app,fashion,0,transaction,3,12,4,0.22876617906104008
2024-01-10 07:10:00,56.98,1929,US,web,grocery,1,transaction,7,10,2,0.10770085011871028
2024-01-25 21:26:00,19.36,1719,AT,pos,travel,0,transaction,21,25,3,0.035670521559316846
2024-01-14 19:13:00,75.88,1742,DE,app,travel,0,transaction,19,14,6,0.14388833575859694
2024-01-25 05:56:00,72.32,1177,NL,web,grocery,0,transaction,5,25,3,0.13707206862219498
2024-01-29 21:30:00,54.72,1566,FR,web,fashion,0,transaction,21,29,0,0.10337366929616298
2024-01-10 12:20:00,122.97,1731,NL,app,other,0,transaction,12,10,2,0.23405070077353146
2024-01-07 01:58:00,68.98,1760,PL,web,gaming,0,transaction,1,7,6,0.13067703147736848
2024-01-29 14:05:00,111.01,1957,AT,pos,fashion,0,transaction,14,29,0,0.21115110668606882
2024-01-20 01:04:00,141.89,1326,AT,app,electronics,0,transaction,1,20,5,0.2702764800490159
2024-01-09 17:27:00,351.88,1302,IT,app,other,0,transaction,17,9,1,0.6723405070077354
2024-01-19 15:44:00,76.88,1969,AT,pos,fashion,0,transaction,15,19,4,0.1458030175384851
2024-01-16 10:50:00,186.32,1986,NL,app,travel,0,transaction,10,16,1,0.35534579152944784
2024-01-28 03:58:00,98.64,1179,PL,app,fashion,0,transaction,3,28,6,0.18746649306885196
2024-01-08 16:17:00,102.89,1378,IT,pos,other,0,transaction,16,8,0,0.19560389063337674
2024-01-30 17:47:00,77.7,1948,PL,pos,gaming,1,transaction,17,30,1,0.14737305659799343
2024-01-29 01:57:00,92.36,1199,IT,web,electronics,0,transaction,1,29,0,0.1754422914911542
2024-01-06 10:06:00,69.5,1783,PL,web,electronics,1,transaction,10,6,5,0.13167266600291033
2024-01-05 22:31:00,164.82,1112,AT,pos,electronics,0,transaction,22,5,4,0.3141801332618519
2024-01-16 23:52:00,44.71,1178,PL,web,electronics,0,transaction,23,16,1,0.08420770467948228
2024-01-02 08:20:00,19.15,1784,PL,web,other,0,transaction,8,2,1,0.03526843838554032
2024-01-09 23:08:00,53.22,1607,AT,pos,electronics,0,transaction,23,9,1,0.10050164662633071
2024-01-14 01:16:00,48.49,1554,ES,web,other,0,transaction,1,14,6,0.09144520180745962
2024-01-30 01:56:00,53.19,1856,US,web,electronics,0,transaction,1,30,1,0.10044420617293406
2024-01-30 18:30:00,74.54,1307,AT,app,travel,0,transaction,18,30,1,0.14132266217354678
2024-01-05 13:06:00,53.36,1503,PL,web,gaming,0,transaction,13,5,4,0.10076970207551506
2024-01-27 18:00:00,73.71,1608,GB,web,grocery,0,transaction,18,27,5,0.13973347629623956
2024-01-03 17:28:00,53.5,1739,US,app,electronics,0,transaction,17,3,2,0.1010377575246994
2024-01-23 10:59:00,112.72,1332,FR,web,electronics,0,transaction,10,23,1,0.21442521252967758
2024-01-26 08:51:00,349.8,1633,ES,pos,grocery,0,transaction,8,26,4,0.668357968905568
2024-01-27 17:22:00,97.18,1448,GB,web,fashion,1,transaction,17,27,5,0.18467105767021524
2024-01-07 16:51:00,55.37,1541,ES,app,gaming,0,transaction,16,7,6,0.1046182124530903
2024-01-27 19:16:00,5.32,1862,DE,app,other,0,transaction,19,27,5,0.00878838936968676
2024-01-04 11:30:00,276.4,1393,DE,app,other,0,transaction,11,4,3,0.5278203262617753
2024-01-16 13:34:00,101.25,1668,PL,web,travel,0,transaction,13,16,1,0.19246381251436012
2024-01-15 02:04:00,73.19,1941,FR,web,fashion,0,transaction,2,15,0,0.13873784177069773
2024-01-10 11:28:00,5.85,1762,AT,app,grocery,0,transaction,11,10,2,0.009803170713027495
2024-01-01 15:55:00,76.24,1988,CH,pos,travel,0,transaction,15,1,0,0.14457762119935666
2024-01-24 03:50:00,91.78,1583,PL,app,gaming,0,transaction,3,24,2,0.17433177605881905
2024-01-11 01:37:00,53.67,1281,FR,app,travel,0,transaction,1,11,3,0.1013632534272804
2024-01-20 20:23:00,23.36,1991,US,pos,fashion,0,transaction,20,20,5,0.04332924867886957
2024-01-13 07:21:00,21.76,1644,PL,web,other,0,transaction,7,13,5,0.040265757831048486
2024-01-12 05:02:00,279.29,1241,GB,web,travel,0,transaction,5,12,4,0.5333537566056522
2024-01-27 14:07:00,89.79,1317,US,pos,electronics,0,transaction,14,27,5,0.17052155931684157
2024-01-03 20:00:00,53.63,1262,AT,pos,gaming,0,transaction,20,3,2,0.10128666615608488
2024-01-23 02:21:00,85.78,1833,NL,app,other,0,transaction,2,23,1,0.16284368537948996
2024-01-23 09:41:00,81.36,1092,DE,web,other,0,transaction,9,23,1,0.15438079191238419
2024-01-12 09:35:00,20.61,1739,GB,web,fashion,0,transaction,9,12,4,0.038063873784177076
2024-01-08 20:58:00,157.41,1554,AT,app,electronics,0,transaction,20,8,0,0.2999923412728805
2024-01-01 03:49:00,71.69,1073,NL,pos,electronics,0,transaction,3,1,0,0.13586581910086545
2024-01-29 02:30:00,90.73,1613,US,web,gaming,1,transaction,2,29,0,0.17232136018993646
2024-01-29 10:21:00,219.7,1753,DE,pos,travel,0,transaction,10,29,0,0.4192578693421154
2024-01-08 05:29:00,24.1,1725,US,web,gaming,0,transaction,5,8,0,0.044746113195986835
2024-01-01 22:58:00,42.66,1528,DE,web,other,0,transaction,22,1,0,0.0802826070307115
2024-01-04 16:23:00,105.28,1335,FR,app,gaming,1,transaction,16,4,3,0.2001799800873095
2024-01-03 00:42:00,155.27,1163,IT,pos,travel,0,transaction,0,3,2,0.29589492226391984
2024-01-25 22:24:00,49.43,1012,FR,web,other,0,transaction,22,25,3,0.0932450026805545
2024-01-27 18:10:00,51.89,1359,ES,app,travel,0,transaction,18,27,5,0.09795511985907943
2024-01-05 14:21:00,130.87,1632,GB,app,gaming,0,transaction,14,5,4,0.24917668683464814
2024-01-23 09:39:00,332.14,1037,CH,web,grocery,0,transaction,9,23,1,0.6345446886727426
2024-01-06 09:04:00,87.96,1998,ES,app,gaming,0,transaction,9,6,5,0.16701769165964617
2024-01-12 00:23:00,42.54,1585,US,web,travel,0,transaction,0,12,4,0.08005284521712493
2024-01-18 23:33:00,32.03,1294,PL,web,grocery,0,transaction,23,18,3,0.05992953971050012
2024-01-22 14:20:00,74.36,1962,DE,app,electronics,0,transaction,14,22,0,0.1409780194531669
2024-01-27 05:41:00,150.37,1183,GB,web,fashion,0,transaction,5,27,5,0.2865129815424677
2024-01-02 08:14:00,428.06,1957,DE,app,electronics,1,transaction,8,2,1,0.8182009649996171
2024-01-06 21:25:00,64.83,1281,ES,pos,grocery,0,transaction,21,6,5,0.12273110209083252
2024-01-09 09:57:00,88.07,1379,ES,pos,grocery,0,transaction,9,9,1,0.16722830665543387
2024-01-10 07:25:00,249.1,1425,PL,app,grocery,0,transaction,7,10,2,0.475549513670828
2024-01-30 22:34:00,104.01,1994,DE,web,travel,0,transaction,22,30,1,0.19774833422685154
2024-01-24 07:43:00,97.68,1250,DE,web,travel,0,transaction,7,24,2,0.18562839856015934
2024-01-10 14:42:00,217.86,1972,PL,pos,gaming,0,transaction,14,10,2,0.4157348548671212
2024-01-30 03:42:00,89.65,1346,DE,app,gaming,0,transaction,3,30,1,0.17025350386765722
2024-01-15 23:30:00,34.61,1285,FR,web,gaming,0,transaction,23,15,0,0.06486941870261163
2024-01-16 00:32:00,188.7,1638,PL,pos,other,0,transaction,0,16,1,0.3599027341655817
2024-01-14 00:15:00,17.02,1693,NL,app,electronics,0,transaction,0,14,6,0.031190166194378498
2024-01-05 07:36:00,167.57,1345,DE,web,fashion,0,transaction,7,5,4,0.31944550815654443
2024-01-29 00:44:00,82.82,1134,CH,app,grocery,0,transaction,0,29,0,0.1571762273110209
2024-01-01 10:02:00,65.39,1396,GB,web,other,0,transaction,10,1,0,0.1238033238875699
2024-01-06 05:28:00,64.03,1540,FR,app,travel,0,transaction,5,6,5,0.12119935666692197
2024-01-07 21:21:00,74.14,1040,DE,pos,travel,0,transaction,21,7,6,0.1405567894615915
2024-01-09 09:05:00,57.88,1078,DE,web,grocery,1,transaction,9,9,1,0.10942406372060966
2024-01-04 22:54:00,115.28,1917,CH,app,gaming,0,transaction,22,4,3,0.21932679788619133
2024-01-01 12:55:00,59.59,1035,GB,pos,travel,0,transaction,12,1,0,0.11269816956421845
2024-01-21 07:54:00,83.3,1406,CH,pos,other,0,transaction,7,21,6,0.15809527456536726
2024-01-30 01:54:00,9.83,1763,DE,web,electronics,0,transaction,1,30,1,0.017423604196982464
2024-01-04 15:43:00,82.87,1328,IT,web,travel,0,transaction,15,4,3,0.15727196140001534
2024-01-09 21:30:00,56.92,1494,DE,app,other,0,transaction,21,9,1,0.10758596921191699
2024-01-16 04:33:00,159.2,1086,AT,web,fashion,0,transaction,4,16,1,0.3034196216588803
2024-01-28 19:48:00,67.61,1794,GB,app,fashion,1,transaction,19,28,6,0.12805391743892167
2024-01-21 19:52:00,143.5,1634,NL,app,gaming,1,transaction,19,21,6,0.2733591177146359
2024-01-23 23:39:00,132.25,1851,DE,pos,other,0,transaction,23,23,1,0.2518189476908938
2024-01-18 10:24:00,134.83,1863,FR,web,electronics,0,transaction,10,18,3,0.25675882668300537
2024-01-13 12:15:00,69.55,1350,DE,app,fashion,0,transaction,12,13,5,0.13176840009190474
2024-01-06 23:50:00,87.09,1041,DE,app,gaming,0,transaction,23,6,5,0.16535191851114348
2024-01-26 22:18:00,113.06,1346,ES,pos,travel,0,transaction,22,26,4,0.21507620433483957
2024-01-25 02:58:00,89.14,1145,IT,app,electronics,0,transaction,2,25,3,0.16927701615991425
2024-01-01 18:04:00,67.72,1533,PL,app,gaming,0,transaction,18,1,0,0.12826453243470937
2024-01-22 11:05:00,37.67,1146,US,app,grocery,0,transaction,11,22,0,0.07072834494906947
2024-01-03 12:45:00,84.04,1921,AT,app,fashion,0,transaction,12,3,2,0.15951213908248452
2024-01-23 04:04:00,19.23,1602,GB,app,electronics,0,transaction,4,23,1,0.03542161292793138
2024-01-25 18:41:00,8.87,1253,IT,pos,travel,0,transaction,18,25,3,0.015585509688289804
2024-01-04 22:21:00,29.98,1921,AT,app,electronics,0,transaction,22,4,3,0.056004442061729345
2024-01-14 00:21:00,133.73,1769,US,web,travel,0,transaction,0,14,6,0.2546526767251283
2024-01-04 17:06:00,99.17,1437,DE,web,travel,0,transaction,17,4,3,0.18848127441219273
2024-01-18 00:26:00,134.68,1146,ES,web,electronics,0,transaction,0,18,3,0.2564716244160221
2024-01-28 19:50:00,46.17,1343,PL,web,other,0,transaction,19,28,6,0.08700314007811903
2024-01-03 10:13:00,170.49,1584,AT,web,fashion,0,transaction,10,3,2,0.32503637895381793
2024-01-12 22:15:00,21.77,1765,US,web,travel,0,transaction,22,12,4,0.04028490464884737
2024-01-30 04:38:00,31.1,1261,AT,web,grocery,0,transaction,4,30,1,0.05814888565520411
2024-01-10 00:40:00,168.46,1742,US,web,other,0,transaction,0,10,2,0.32114957494064494
2024-01-04 23:11:00,93.9,1282,DE,web,fashion,0,transaction,23,4,3,0.178390901432182
2024-01-15 15:46:00,135.25,1246,DE,web,gaming,0,transaction,15,15,0,0.25756299303055835
2024-01-16 06:01:00,99.48,1447,FR,app,gaming,0,transaction,6,16,1,0.18907482576395807
2024-01-20 21:15:00,52.07,1160,US,web,grocery,0,transaction,21,20,5,0.0982997625794593
2024-01-10 09:53:00,27.57,1404,DE,web,travel,0,transaction,9,10,2,0.051390058972198824
2024-01-29 16:02:00,12.26,1357,US,app,electronics,0,transaction,16,29,0,0.022076280922110746
2024-01-16 15:08:00,263.13,1280,AT,pos,gaming,0,transaction,15,16,1,0.5024124990426592
2024-01-09 14:14:00,16.27,1775,FR,app,other,0,transaction,14,9,1,0.02975415485946236
2024-01-29 19:24:00,212.96,1331,FR,app,gaming,0,transaction,19,29,0,0.4063529141456691
2024-01-28 17:51:00,90.05,1695,DE,pos,gaming,0,transaction,17,28,6,0.17101937657961247
2024-01-15 23:23:00,101.76,1720,GB,app,fashion,0,transaction,23,15,0,0.19344030022210312
2024-01-01 17:53:00,96.9,1665,FR,web,other,0,transaction,17,1,0,0.18413494677184655
2024-01-18 21:47:00,123.52,1269,NL,app,grocery,0,transaction,21,18,3,0.23510377575246996
2024-01-17 15:44:00,42.31,1829,ES,pos,electronics,0,transaction,15,17,2,0.07961246840775064
2024-01-05 10:42:00,7.26,1236,IT,web,electronics,0,transaction,10,5,4,0.012502872022669833
2024-01-20 00:27:00,51.15,1277,ES,web,fashion,0,transaction,0,20,5,0.09653825534196217
2024-01-26 05:22:00,116.13,1874,US,web,travel,0,transaction,5,26,4,0.2209542773990963
2024-01-04 04:14:00,31.4,1339,NL,web,fashion,0,transaction,4,4,3,0.058723290189170566
2024-01-22 16:47:00,173.38,1697,IT,pos,travel,0,transaction,16,22,0,0.33056980929769475
2024-01-05 05:02:00,75.22,1042,NL,pos,other,0,transaction,5,5,4,0.14262464578387074
2024-01-23 11:09:00,28.61,1614,ES,web,fashion,0,transaction,11,23,1,0.053381328023282534
2024-01-13 13:45:00,93.21,1868,FR,pos,grocery,0,transaction,13,13,5,0.17706977100405913
2024-01-01 04:41:00,114.72,1708,ES,web,other,0,transaction,4,1,0,0.21825457608945395
2024-01-29 23:41:00,120.76,1582,FR,app,other,0,transaction,23,29,0,0.22981925403997858
2024-01-05 23:29:00,168.59,1849,PL,app,grocery,0,transaction,23,5,4,0.3213984835720304
2024-01-18 21:09:00,20.0,1298,GB,web,travel,0,transaction,21,18,3,0.036895917898445284
2024-01-06 10:39:00,168.75,1376,GB,app,other,0,transaction,10,6,5,0.3217048326568125
2024-01-28 23:46:00,179.52,1069,US,web,other,0,transaction,23,28,6,0.34232595542620825
2024-01-23 03:35:00,27.63,1698,ES,app,travel,0,transaction,3,23,1,0.051504939878992115
2024-01-25 03:08:00,33.41,1723,PL,web,gaming,0,transaction,3,25,3,0.0625718005667458
2024-01-13 23:05:00,140.12,1751,DE,app,grocery,0,transaction,23,13,5,0.26688749329861383
2024-01-15 00:30:00,59.9,1748,IT,pos,gaming,0,transaction,0,15,0,0.11329172091598377
2024-01-20 00:41:00,197.82,1127,AT,app,gaming,0,transaction,0,20,5,0.37736463199816195
2024-01-24 13:01:00,235.7,1666,DE,app,travel,0,transaction,13,24,2,0.44989277782032633
2024-01-26 09:49:00,28.58,1763,GB,web,electronics,0,transaction,9,26,4,0.05332388756988589
2024-01-01 12:50:00,41.56,1203,US,web,fashion,0,transaction,12,1,0,0.07817645707283451
2024-01-20 21:45:00,89.61,1476,IT,web,travel,0,transaction,21,20,5,0.1701769165964617
2024-01-04 06:35:00,6.96,1913,AT,web,electronics,0,transaction,6,4,3,0.011928467488703378
2024-01-09 15:18:00,12.73,1414,NL,app,travel,0,transaction,15,9,1,0.022976181358658195
2024-01-25 21:11:00,37.35,1753,FR,pos,travel,0,transaction,21,25,3,0.07011564677950526
2024-01-08 12:22:00,290.72,1530,US,web,electronics,0,transaction,12,8,0,0.5552385693497741
2024-01-24 21:42:00,100.2,1657,GB,app,gaming,0,transaction,21,24,2,0.19045339664547756
2024-01-14 21:21:00,47.85,1626,CH,web,other,0,transaction,21,14,6,0.09021980546833118
2024-01-07 23:30:00,33.15,1650,AT,web,fashion,0,transaction,23,7,6,0.062073983303974886
2024-01-11 00:39:00,27.31,1779,AT,web,electronics,0,transaction,0,11,3,0.050892241709427896
2024-01-16 22:09:00,50.94,1904,DE,web,travel,0,transaction,22,16,1,0.09613617216818565
2024-01-23 22:54:00,48.45,1295,FR,web,gaming,0,transaction,22,23,1,0.09136861453626409
2024-01-19 04:19:00,69.0,1928,DE,web,fashion,0,transaction,4,19,4,0.13071532511296624
2024-01-28 23:55:00,118.73,1627,DE,app,fashion,0,transaction,23,28,6,0.22593245002680556
2024-01-27 00:46:00,77.74,1595,AT,app,travel,0,transaction,0,27,5,0.14744964386918893
2024-01-23 14:24:00,146.05,1327,DE,pos,electronics,0,transaction,14,23,1,0.2782415562533508
2024-01-19 02:14:00,65.06,1416,PL,web,gaming,0,transaction,2,19,4,0.1231714789002068
2024-01-09 16:41:00,247.83,1651,DE,web,grocery,0,transaction,16,9,1,0.47311786781037
2024-01-13 09:03:00,143.56,1363,US,app,fashion,0,transaction,9,13,5,0.2734739986214292
2024-01-04 13:36:00,98.16,1287,AT,web,other,0,transaction,13,4,3,0.18654744581450564
2024-01-12 05:24:00,119.02,1819,DE,app,fashion,0,transaction,5,12,4,0.22648770774297314
2024-01-28 19:03:00,52.14,1415,DE,app,travel,1,transaction,19,28,6,0.09843379030405147
2024-01-13 18:38:00,68.1,1644,PL,app,fashion,0,transaction,18,13,5,0.12899211151106688
2024-01-04 09:53:00,65.99,1031,AT,web,gaming,0,transaction,9,4,3,0.12495213295550281
2024-01-20 13:23:00,42.97,1077,IT,web,gaming,0,transaction,13,20,5,0.08087615838247685
2024-01-29 21:04:00,22.76,1848,DE,app,other,0,transaction,21,29,0,0.04218043961093667
2024-01-27 00:35:00,123.72,1142,GB,app,electronics,0,transaction,0,27,5,0.2354867121084476
2024-01-09 05:20:00,162.45,1795,DE,web,fashion,0,transaction,5,9,1,0.30964233744351694
2024-01-14 14:48:00,111.29,1900,FR,web,fashion,0,transaction,14,14,6,0.2116872175844375
2024-01-16 22:19:00,77.56,1481,US,web,gaming,0,transaction,22,16,1,0.1471050011488091
2024-01-08 10:26:00,323.53,1884,AT,app,grocery,0,transaction,10,8,0,0.6180592785479053
2024-01-09 01:27:00,47.32,1427,AT,web,fashion,0,transaction,1,9,1,0.08920502412499044
2024-01-08 02:23:00,100.67,1951,US,pos,electronics,0,transaction,2,8,0,0.191353297082025
2024-01-30 20:05:00,178.84,1237,AT,web,other,0,transaction,20,30,1,0.3410239718158843
2024-01-23 09:07:00,30.23,1427,DE,app,fashion,0,transaction,9,23,1,0.05648311250670139
2024-01-26 05:24:00,130.6,1388,FR,web,travel,0,transaction,5,26,4,0.2486597227540783
2024-01-25 11:55:00,258.74,1784,DE,app,travel,0,transaction,11,25,3,0.49400704602895007
2024-01-29 18:34:00,82.68,1043,GB,app,grocery,0,transaction,18,29,0,0.1569081718618366
2024-01-04 03:48:00,94.04,1828,NL,app,travel,0,transaction,3,4,3,0.17865895688136635
2024-01-27 10:46:00,47.56,1023,ES,pos,grocery,0,transaction,10,27,5,0.0896645477521636
2024-01-02 23:55:00,118.04,1315,DE,web,other,0,transaction,23,2,1,0.22461131959868275
2024-01-15 06:18:00,42.03,1596,NL,pos,gaming,0,transaction,6,15,0,0.07907635750938195
2024-01-18 19:59:00,78.91,1145,NL,web,electronics,0,transaction,19,18,3,0.14968982155165814
2024-01-11 17:39:00,19.86,1490,DE,web,fashion,0,transaction,17,11,3,0.03662786244926094
2024-01-05 09:14:00,2.95,1997,US,app,grocery,0,transaction,9,5,4,0.004250593551351767
2024-01-06 18:27:00,56.13,1823,ES,web,gaming,0,transaction,18,6,5,0.10607337060580534
2024-01-25 17:45:00,55.37,1030,PL,app,grocery,0,transaction,17,25,3,0.1046182124530903
2024-01-10 13:28:00,60.25,1591,AT,web,grocery,0,transaction,13,10,2,0.11396185953894464
2024-01-10 07:26:00,140.52,1597,DE,app,electronics,0,transaction,7,10,2,0.2676533660105691
2024-01-28 16:49:00,165.63,1068,NL,app,electronics,0,transaction,16,28,6,0.31573102550356136
2024-01-05 07:35:00,103.83,1650,PL,web,fashion,0,transaction,7,5,4,0.19740369150647163
2024-01-28 10:59:00,133.61,1521,FR,app,other,0,transaction,10,28,6,0.2544229149115418
2024-01-28 15:05:00,43.13,1681,DE,app,fashion,0,transaction,15,28,6,0.08118250746725895
2024-01-18 22:57:00,34.22,1297,US,pos,fashion,0,transaction,22,18,3,0.06412269280845524
2024-01-05 23:10:00,119.78,1255,DE,app,gaming,0,transaction,23,5,4,0.22794286589568816
2024-01-05 16:13:00,29.83,1735,CH,app,travel,0,transaction,16,5,4,0.05571723979474612
2024-01-09 12:59:00,26.64,1721,ES,app,electronics,0,transaction,12,9,1,0.04960940491690281
2024-01-18 07:44:00,437.33,1161,DE,app,other,0,transaction,7,18,3,0.8359500650991806
2024-01-05 14:36:00,86.85,1216,DE,web,gaming,0,transaction,14,5,4,0.16489239488397028
2024-01-14 16:04:00,55.4,1586,DE,app,gaming,0,transaction,16,14,6,0.10467565290648695
2024-01-04 11:09:00,50.17,1829,GB,web,grocery,0,transaction,11,4,3,0.09466186719767176
2024-01-17 05:00:00,20.48,1201,CH,web,travel,0,transaction,5,17,2,0.03781496515279161
2024-01-01 15:13:00,102.22,1219,NL,app,fashion,0,transaction,15,1,0,0.19432105384085166
2024-01-22 06:30:00,64.94,1807,GB,pos,travel,0,transaction,6,22,0,0.12294171708662022
2024-01-02 15:53:00,162.39,1696,NL,pos,gaming,0,transaction,15,2,1,0.30952745653672364
2024-01-06 20:16:00,122.5,1902,IT,app,fashion,0,transaction,20,6,5,0.23315080033698402
2024-01-06 05:44:00,63.14,1783,IT,app,grocery,0,transaction,5,6,5,0.11949528988282149
2024-01-25 22:18:00,9.76,1953,FR,app,other,0,transaction,22,25,3,0.01728957647239029
2024-01-02 14:26:00,87.03,1188,ES,app,fashion,0,transaction,14,2,1,0.16523703760435018
2024-01-13 21:04:00,81.13,1271,GB,web,travel,0,transaction,21,13,5,0.15394041510300988
2024-01-18 17:37:00,7.26,1237,PL,web,fashion,0,transaction,17,18,3,0.012502872022669833
2024-01-16 11:31:00,112.48,1055,FR,web,grocery,0,transaction,11,16,1,0.21396568890250445
2024-01-21 10:06:00,28.84,1779,CH,app,electronics,0,transaction,10,21,6,0.053821704832656816
2024-01-25 02:13:00,168.28,1661,US,app,grocery,0,transaction,2,25,3,0.32080493222026507
2024-01-12 19:24:00,77.33,1085,DE,pos,gaming,0,transaction,19,12,4,0.1466646243394348
2024-01-25 20:19:00,48.95,1198,US,pos,other,0,transaction,20,25,3,0.09232595542620818
2024-01-10 12:57:00,96.57,1190,AT,app,gaming,0,transaction,12,10,2,0.18350310178448342
2024-01-30 12:47:00,92.14,1402,PL,web,fashion,0,transaction,12,30,1,0.1750210614995788
2024-01-16 03:15:00,89.59,1455,US,web,grocery,0,transaction,3,16,1,0.17013862296086393
2024-01-23 01:55:00,153.13,1288,IT,web,other,0,transaction,1,23,1,0.29179750325495907
2024-01-27 06:00:00,101.02,1930,DE,web,electronics,0,transaction,6,27,5,0.19202343570498584
2024-01-24 18:42:00,45.23,1212,US,pos,gaming,0,transaction,18,24,2,0.08520333920502413
2024-01-26 12:48:00,66.55,1561,FR,app,fashion,0,transaction,12,26,4,0.1260243547522402
2024-01-17 02:17:00,210.41,1437,CH,app,other,0,transaction,2,17,2,0.4014704756069542
